sent nr	newsent nr	token nr	token	true	pred
387	735	13	sleeve-link	O	O
387	735	14	,	O	O
387	735	15	and	O	O
387	735	16	sent	O	O
387	735	17	it	O	O
387	735	18	by	O	O
387	735	19	the	O	O
387	735	20	hand	O	O
387	735	21	of	O	O
387	735	22	the	O	O
387	735	23	servant	O	O
387	735	24	,	O	O
387	735	25	Jose	O	O
387	735	26	.	O	O
388	736	0	How	O	O
388	736	1	they	O	O
388	736	2	murdered	O	O
388	736	3	him	O	O
388	736	4	I	O	O
388	736	5	do	O	O
388	736	6	not	B-NEG	B-NEG
388	736	7	know	O	O
388	736	8	,	O	O
388	736	9	save	O	O
388	736	10	that	O	O
388	736	11	it	O	O
388	736	12	was	O	O
388	736	13	Murillo	O	O
388	736	14	's	O	O
388	736	15	hand	O	O
388	736	16	who	O	O
388	736	17	struck	O	O
388	736	18	him	O	O
388	736	19	down	O	O
388	736	20	,	O	O
388	736	21	for	O	O
388	736	22	Lopez	O	O
388	736	23	had	O	O
388	736	24	remained	O	O
388	736	25	to	O	O
388	736	26	guard	O	O
388	736	27	me	O	O
388	736	28	.	O	O
389	737	0	I	O	O
389	737	1	believe	O	O
389	737	2	he	O	O
389	737	3	must	O	O
389	737	4	have	O	O
389	737	5	waited	O	O
389	737	6	among	O	O
389	737	7	the	O	O
389	737	8	gorse	O	O
389	737	9	bushes	O	O
389	737	10	through	O	O
389	737	11	which	O	O
389	737	12	the	O	O
389	737	13	path	O	O
389	737	14	winds	O	O
389	737	15	and	O	O
389	737	16	struck	O	O
389	737	17	him	O	O
389	737	18	down	O	O
389	737	19	as	O	O
389	737	20	he	O	O
389	737	21	passed	O	O
389	737	22	.	O	O
390	738	0	At	O	O
390	738	1	first	O	O
390	738	2	they	O	O
390	738	3	were	O	O
390	738	4	of	O	O
390	738	5	a	O	O
390	738	6	mind	O	O
390	738	7	to	O	O
390	738	8	let	O	O
390	738	9	him	O	O
390	738	10	enter	O	O
390	738	11	the	O	O
390	738	12	house	O	O
390	738	13	and	O	O
390	738	14	to	O	O
390	738	15	kill	O	O
390	738	16	him	O	O
390	738	17	as	O	O
390	738	18	a	O	O
390	738	19	detected	O	O
390	738	20	burglar	O	O
390	738	21	;	O	O
390	738	22	but	O	O
390	738	23	they	O	O
390	738	24	argued	O	O
390	738	25	that	O	O
390	738	26	if	O	O
390	738	27	they	O	O
390	738	28	were	O	O
390	738	29	mixed	O	O
390	738	30	up	O	O
390	738	31	in	O	O
390	738	32	an	O	O
390	738	33	inquiry	O	O
390	738	34	their	O	O
390	738	35	own	O	O
390	738	36	identity	O	O
390	738	37	would	O	O
390	738	38	at	O	O
390	738	39	once	O	O
390	738	40	be	O	O
390	738	41	publicly	O	O
390	738	42	disclosed	O	O
390	738	43	and	O	O
390	738	44	they	O	O
390	738	45	would	O	O
390	738	46	be	O	O
390	738	47	open	O	O
390	738	48	to	O	O
390	738	49	further	O	O
390	738	50	attacks	O	O
390	738	51	.	O	O
391	739	0	With	O	O
391	739	1	the	O	O
391	739	2	death	O	O
391	739	3	of	O	O
391	739	4	Garcia	O	O
391	739	5	,	O	O
391	739	6	the	O	O
391	739	7	pursuit	O	O
391	739	8	might	O	O
391	739	9	cease	O	O
391	739	10	,	O	O
391	739	11	since	O	O
391	739	12	such	O	O
391	739	13	a	O	O
391	739	14	death	O	O
391	739	15	might	O	O
391	739	16	frighten	O	O
391	739	17	others	O	O
391	739	18	from	O	O
391	739	19	the	O	O
391	739	20	task	O	O
391	739	21	.	O	O
392	740	0	``	O	O
392	740	1	All	O	O
392	740	2	would	O	O
392	740	3	now	O	O
392	740	4	have	O	O
392	740	5	been	O	O
392	740	6	well	O	O
392	740	7	for	O	O
392	740	8	them	O	O
392	740	9	had	O	O
392	740	10	it	O	O
392	740	11	not	B-NEG	B-NEG
392	740	12	been	O	O
392	740	13	for	O	O
392	740	14	my	O	O
392	740	15	knowledge	O	O
392	740	16	of	O	O
392	740	17	what	O	O
392	740	18	they	O	O
392	740	19	had	O	O
392	740	20	done	O	O
392	740	21	.	O	O
393	741	0	I	O	O
393	741	1	have	O	O
393	741	2	no	B-NEG	B-NEG
393	741	3	doubt	O	O
393	741	4	that	O	O
393	741	5	there	O	O
393	741	6	were	O	O
393	741	7	times	O	O
393	741	8	when	O	O
393	741	9	my	O	O
393	741	10	life	O	O
393	741	11	hung	O	O
393	741	12	in	O	O
393	741	13	the	O	O
393	741	14	balance	O	O
393	741	15	.	O	O
394	742	0	I	O	O
394	742	1	was	O	O
394	742	2	confined	O	O
394	742	3	to	O	O
394	742	4	my	O	O
394	742	5	room	O	O
394	742	6	,	O	O
394	742	7	terrorized	O	O
394	742	8	by	O	O
394	742	9	the	O	O
394	742	10	most	O	O
394	742	11	horrible	O	O
394	742	12	threats	O	O
394	742	13	,	O	O
394	742	14	cruelly	O	O
394	742	15	ill-used	O	O
394	742	16	to	O	O
394	742	17	break	O	O
394	742	18	my	O	O
394	742	19	spirit	O	O
394	742	20	--	O	O
394	742	21	see	O	O
394	742	22	this	O	O
394	742	23	stab	O	O
394	742	24	on	O	O
394	742	25	my	O	O
394	742	26	shoulder	O	O
394	742	27	and	O	O
394	742	28	the	O	O
394	742	29	bruises	O	O
394	742	30	from	O	O
394	742	31	end	O	O
394	742	32	to	O	O
394	742	33	end	O	O
394	742	34	of	O	O
394	742	35	my	O	O
394	742	36	arms	O	O
394	742	37	--	O	O
394	742	38	and	O	O
394	742	39	a	O	O
394	742	40	gag	O	O
394	742	41	was	O	O
394	742	42	thrust	O	O
394	742	43	into	O	O
394	742	44	my	O	O
394	742	45	mouth	O	O
394	742	46	on	O	O
394	742	47	the	O	O
394	742	48	one	O	O
394	742	49	occasion	O	O
394	742	50	when	O	O
394	742	51	I	O	O
394	742	52	tried	O	O
394	742	53	to	O	O
394	742	54	call	O	O
394	742	55	from	O	O
394	742	56	the	O	O
394	742	57	window	O	O
394	742	58	.	O	O
395	743	0	For	O	O
395	743	1	five	O	O
395	743	2	days	O	O
395	743	3	this	O	O
395	743	4	cruel	O	O
395	743	5	imprisonment	O	O
395	743	6	continued	O	O
395	743	7	,	O	O
395	743	8	with	O	O
395	743	9	hardly	O	O
395	743	10	enough	O	O
395	743	11	food	O	O
395	743	12	to	O	O
395	743	13	hold	O	O
395	743	14	body	O	O
395	743	15	and	O	O
395	743	16	soul	O	O
395	743	17	together	O	O
395	743	18	.	O	O
396	744	0	This	O	O
396	744	1	afternoon	O	O
396	744	2	a	O	O
396	744	3	good	O	O
396	744	4	lunch	O	O
396	744	5	was	O	O
396	744	6	brought	O	O
396	744	7	me	O	O
396	744	8	,	O	O
396	744	9	but	O	O
396	744	10	the	O	O
396	744	11	moment	O	O
396	744	12	after	O	O
396	744	13	I	O	O
396	744	14	took	O	O
396	744	15	it	O	O
396	744	16	I	O	O
396	744	17	knew	O	O
396	744	18	that	O	O
396	744	19	I	O	O
396	744	20	had	O	O
396	744	21	been	O	O
396	744	22	drugged	O	O
396	744	23	.	O	O
397	745	0	In	O	O
397	745	1	a	O	O
397	745	2	sort	O	O
397	745	3	of	O	O
397	745	4	dream	O	O
397	745	5	I	O	O
397	745	6	remember	O	O
397	745	7	being	O	O
397	745	8	half-led	O	O
397	745	9	,	O	O
397	745	10	half-carried	O	O
397	745	11	to	O	O
397	745	12	the	O	O
397	745	13	carriage	O	O
397	745	14	;	O	O
397	745	15	in	O	O
397	745	16	the	O	O
397	745	17	same	O	O
397	745	18	state	O	O
397	745	19	I	O	O
397	745	20	was	O	O
397	745	21	conveyed	O	O
397	745	22	to	O	O
397	745	23	the	O	O
397	745	24	train	O	O
397	745	25	.	O	O
398	746	0	Only	O	O
398	746	1	then	O	O
398	746	2	,	O	O
398	746	3	when	O	O
398	746	4	the	O	O
398	746	5	wheels	O	O
398	746	6	were	O	O
398	746	7	almost	O	O
398	746	8	moving	O	O
398	746	9	,	O	O
398	746	10	did	O	O
398	746	11	I	O	O
398	746	12	suddenly	O	O
398	746	13	realize	O	O
398	746	14	that	O	O
398	746	15	my	O	O
398	746	16	liberty	O	O
398	746	17	lay	O	O
398	746	18	in	O	O
398	746	19	my	O	O
398	746	20	own	O	O
398	746	21	hands	O	O
398	746	22	.	O	O
399	747	0	I	O	O
399	747	1	sprang	O	O
399	747	2	out	O	O
399	747	3	,	O	O
399	747	4	they	O	O
399	747	5	tried	O	O
399	747	6	to	O	O
399	747	7	drag	O	O
399	747	8	me	O	O
399	747	9	back	O	O
399	747	10	,	O	O
399	747	11	and	O	O
399	747	12	had	O	O
399	747	13	it	O	O
399	747	14	not	B-NEG	B-NEG
399	747	15	been	O	O
399	747	16	for	O	O
399	747	17	the	O	O
399	747	18	help	O	O
399	747	19	of	O	O
399	747	20	this	O	O
399	747	21	good	O	O
399	747	22	man	O	O
399	747	23	,	O	O
399	747	24	who	O	O
399	747	25	led	O	O
399	747	26	me	O	O
399	747	27	to	O	O
399	747	28	the	O	O
399	747	29	cab	O	O
399	747	30	,	O	O
399	747	31	I	O	O
399	747	32	should	O	O
399	747	33	never	B-NEG	B-NEG
399	747	34	had	O	O
399	747	35	broken	O	O
399	747	36	away	O	O
399	747	37	.	O	O
400	748	0	Now	O	O
400	748	1	,	O	O
400	748	2	thank	O	O
400	748	3	God	O	O
400	748	4	,	O	O
400	748	5	I	O	O
400	748	6	am	O	O
400	748	7	beyond	O	O
400	748	8	their	O	O
400	748	9	power	O	O
400	748	10	forever	O	O
400	748	11	.	O	O
400	748	12	''	O	O
401	749	0	We	O	O
401	749	1	had	O	O
401	749	2	all	O	O
401	749	3	listened	O	O
401	749	4	intently	O	O
401	749	5	to	O	O
401	749	6	this	O	O
401	749	7	remarkable	O	O
401	749	8	statement	O	O
401	749	9	.	O	O
402	750	0	It	O	O
402	750	1	was	O	O
402	750	2	Holmes	O	O
402	750	3	who	O	O
402	750	4	broke	O	O
402	750	5	the	O	O
402	750	6	silence	O	O
402	750	7	.	O	O
403	751	0	``	O	O
403	751	1	Our	O	O
403	751	2	difficulties	O	O
403	751	3	are	O	O
403	751	4	not	B-NEG	B-NEG
403	751	5	over	O	O
403	751	6	,	O	O
403	751	7	''	O	O
403	751	8	he	O	O
403	751	9	remarked	O	O
403	751	10	,	O	O
403	751	11	shaking	O	O
403	751	12	his	O	O
403	751	13	head	O	O
403	751	14	.	O	O
404	752	0	``	O	O
404	752	1	Our	O	O
404	752	2	police	O	O
404	752	3	work	O	O
404	752	4	ends	O	O
404	752	5	,	O	O
404	752	6	but	O	O
404	752	7	our	O	O
404	752	8	legal	O	O
404	752	9	work	O	O
404	752	10	begins	O	O
404	752	11	.	O	O
404	752	12	''	O	O
405	753	0	``	O	O
405	753	1	Exactly	O	O
405	753	2	,	O	O
405	753	3	''	O	O
405	753	4	said	O	O
405	753	5	I	O	O
405	753	6	.	O	O
406	754	0	``	O	O
406	754	1	A	O	O
406	754	2	plausible	O	O
406	754	3	lawyer	O	O
406	754	4	could	O	O
406	754	5	make	O	O
406	754	6	it	O	O
406	754	7	out	O	O
406	754	8	as	O	O
406	754	9	an	O	O
406	754	10	act	O	O
406	754	11	of	O	O
406	754	12	self-defence	O	O
406	754	13	.	O	O
407	755	0	There	O	O
407	755	1	may	O	O
407	755	2	be	O	O
407	755	3	a	O	O
407	755	4	hundred	O	O
407	755	5	crimes	O	O
407	755	6	in	O	O
407	755	7	the	O	O
407	755	8	background	O	O
407	755	9	,	O	O
407	755	10	but	O	O
407	755	11	it	O	O
407	755	12	is	O	O
407	755	13	only	O	O
407	755	14	on	O	O
407	755	15	this	O	O
407	755	16	one	O	O
407	755	17	that	O	O
407	755	18	they	O	O
407	755	19	can	O	O
407	755	20	be	O	O
407	755	21	tried	O	O
407	755	22	.	O	O
407	755	23	''	O	O
408	756	0	``	O	O
408	756	1	Come	O	O
408	756	2	,	O	O
408	756	3	come	O	O
408	756	4	,	O	O
408	756	5	''	O	O
408	756	6	said	O	O
408	756	7	Baynes	O	O
408	756	8	cheerily	O	O
408	756	9	,	O	O
408	756	10	``	O	O
408	756	11	I	O	O
408	756	12	think	O	O
408	756	13	better	O	O
408	756	14	of	O	O
408	756	15	the	O	O
408	756	16	law	O	O
408	756	17	than	O	O
408	756	18	that	O	O
408	756	19	.	O	O
409	757	0	Self-defence	O	O
409	757	1	is	O	O
409	757	2	one	O	O
409	757	3	thing	O	O
409	757	4	.	O	O
410	758	0	To	O	O
410	758	1	entice	O	O
410	758	2	a	O	O
410	758	3	man	O	O
410	758	4	in	O	O
410	758	5	cold	O	O
410	758	6	blood	O	O
410	758	7	with	O	O
410	758	8	the	O	O
410	758	9	object	O	O
410	758	10	of	O	O
410	758	11	murdering	O	O
410	758	12	him	O	O
410	758	13	is	O	O
410	758	14	another	O	O
410	758	15	,	O	O
410	758	16	whatever	O	O
410	758	17	danger	O	O
410	758	18	you	O	O
410	758	19	may	O	O
410	758	20	fear	O	O
410	758	21	from	O	O
410	758	22	him	O	O
410	758	23	.	O	O
411	759	0	No	B-NEG	B-NEG
411	759	1	,	O	O
411	759	2	no	B-NEG	B-NEG
411	759	3	,	O	O
411	759	4	we	O	O
411	759	5	shall	O	O
411	759	6	all	O	O
411	759	7	be	O	O
411	759	8	justified	O	O
411	759	9	when	O	O
411	759	10	we	O	O
411	759	11	see	O	O
411	759	12	the	O	O
411	759	13	tenants	O	O
411	759	14	of	O	O
411	759	15	High	O	O
411	759	16	Gable	O	O
411	759	17	at	O	O
411	759	18	the	O	O
411	759	19	next	O	O
411	759	20	Guildford	O	O
411	759	21	Assizes	O	O
411	759	22	.	O	O
411	759	23	''	O	O
412	760	0	It	O	O
412	760	1	is	O	O
412	760	2	a	O	O
412	760	3	matter	O	O
412	760	4	of	O	O
412	760	5	history	O	O
412	760	6	,	O	O
412	760	7	however	O	O
412	760	8	,	O	O
412	760	9	that	O	O
412	760	10	a	O	O
412	760	11	little	O	O
412	760	12	time	O	O
412	760	13	was	O	O
412	760	14	still	O	O
412	760	15	to	O	O
412	760	16	elapse	O	O
412	760	17	before	O	O
412	760	18	the	O	O
412	760	19	Tiger	O	O
412	760	20	of	O	O
412	760	21	San	O	O
412	760	22	Pedro	O	O
412	760	23	should	O	O
412	760	24	meet	O	O
412	760	25	with	O	O
412	760	26	his	O	O
412	760	27	deserts	O	O
412	760	28	.	O	O
413	761	0	Wily	O	O
413	761	1	and	O	O
413	761	2	bold	O	O
413	761	3	,	O	O
413	761	4	he	O	O
413	761	5	and	O	O
413	761	6	his	O	O
413	761	7	companion	O	O
413	761	8	threw	O	O
413	761	9	their	O	O
413	761	10	pursuer	O	O
413	761	11	off	O	O
413	761	12	their	O	O
413	761	13	track	O	O
413	761	14	by	O	O
413	761	15	entering	O	O
413	761	16	a	O	O
413	761	17	lodging-house	O	O
413	761	18	in	O	O
413	761	19	Edmonton	O	O
413	761	20	Street	O	O
413	761	21	and	O	O
413	761	22	leaving	O	O
413	761	23	by	O	O
413	761	24	the	O	O
413	761	25	back-gate	O	O
413	761	26	into	O	O
413	761	27	Curzon	O	O
413	761	28	Square	O	O
413	761	29	.	O	O
414	762	0	From	O	O
414	762	1	that	O	O
414	762	2	day	O	O
414	762	3	they	O	O
414	762	4	were	O	O
414	762	5	seen	O	O
414	762	6	no	B-NEG	B-NEG
414	762	7	more	I-NEG	O
414	762	8	in	O	O
414	762	9	England	O	O
414	762	10	.	O	O
415	763	0	Some	O	O
415	763	1	six	O	O
415	763	2	months	O	O
415	763	3	afterwards	O	O
415	763	4	the	O	O
415	763	5	Marquess	O	O
415	763	6	of	O	O
415	763	7	Montalva	O	O
415	763	8	and	O	O
415	763	9	Signor	O	O
415	763	10	Rulli	O	O
415	763	11	,	O	O
415	763	12	his	O	O
415	763	13	secretary	O	O
415	763	14	,	O	O
415	763	15	were	O	O
415	763	16	both	O	O
415	763	17	murdered	O	O
415	763	18	in	O	O
415	763	19	their	O	O
415	763	20	rooms	O	O
415	763	21	at	O	O
415	763	22	the	O	O
415	763	23	Hotel	O	O
415	763	24	Escurial	O	O
415	763	25	at	O	O
415	763	26	Madrid	O	O
415	763	27	.	O	O
416	764	0	The	O	O
416	764	1	crime	O	O
416	764	2	was	O	O
416	764	3	ascribed	O	O
416	764	4	to	O	O
416	764	5	Nihilism	O	O
416	764	6	,	O	O
416	764	7	and	O	O
416	764	8	the	O	O
416	764	9	murderers	O	O
416	764	10	were	O	O
416	764	11	never	B-NEG	B-NEG
416	764	12	arrested	O	O
416	764	13	.	O	O
417	765	0	Inspector	O	O
417	765	1	Baynes	O	O
417	765	2	visited	O	O
417	765	3	us	O	O
417	765	4	at	O	O
417	765	5	Baker	O	O
417	765	6	Street	O	O
417	765	7	with	O	O
417	765	8	a	O	O
417	765	9	printed	O	O
417	765	10	description	O	O
417	765	11	of	O	O
417	765	12	the	O	O
417	765	13	dark	O	O
417	765	14	face	O	O
417	765	15	of	O	O
417	765	16	the	O	O
417	765	17	secretary	O	O
417	765	18	,	O	O
417	765	19	and	O	O
417	765	20	of	O	O
417	765	21	the	O	O
417	765	22	masterful	O	O
417	765	23	features	O	O
417	765	24	,	O	O
417	765	25	the	O	O
417	765	26	magnetic	O	O
417	765	27	black	O	O
417	765	28	eyes	O	O
417	765	29	,	O	O
417	765	30	and	O	O
417	765	31	the	O	O
417	765	32	tufted	O	O
417	765	33	brows	O	O
417	765	34	of	O	O
417	765	35	his	O	O
417	765	36	master	O	O
417	765	37	.	O	O
418	766	0	We	O	O
418	766	1	could	O	O
418	766	2	not	B-NEG	O
418	766	3	doubt	O	O
418	766	4	that	O	O
418	766	5	justice	O	O
418	766	6	,	O	O
418	766	7	if	O	O
418	766	8	belated	O	O
418	766	9	,	O	O
418	766	10	had	O	O
418	766	11	come	O	O
418	766	12	at	O	O
418	766	13	last	O	O
418	766	14	.	O	O
419	767	0	``	O	O
419	767	1	A	O	O
419	767	2	chaotic	O	O
419	767	3	case	O	O
419	767	4	,	O	O
419	767	5	my	O	O
419	767	6	dear	O	O
419	767	7	Watson	O	O
419	767	8	,	O	O
419	767	9	''	O	O
419	767	10	said	O	O
419	767	11	Holmes	O	O
419	767	12	over	O	O
419	767	13	an	O	O
419	767	14	evening	O	O
419	767	15	pipe	O	O
419	767	16	.	O	O
420	768	0	``	O	O
420	768	1	It	O	O
420	768	2	will	O	O
420	768	3	not	B-NEG	B-NEG
420	768	4	be	O	O
420	768	5	possible	O	O
420	768	6	for	O	O
420	768	7	you	O	O
420	768	8	to	O	O
420	768	9	present	O	O
420	768	10	in	O	O
420	768	11	that	O	O
420	768	12	compact	O	O
420	768	13	form	O	O
420	768	14	which	O	O
420	768	15	is	O	O
420	768	16	dear	O	O
420	768	17	to	O	O
420	768	18	your	O	O
420	768	19	heart	O	O
420	768	20	.	O	O
421	769	0	It	O	O
421	769	1	covers	O	O
421	769	2	two	O	O
421	769	3	continents	O	O
421	769	4	,	O	O
421	769	5	concerns	O	O
421	769	6	two	O	O
421	769	7	groups	O	O
421	769	8	of	O	O
421	769	9	mysterious	O	O
421	769	10	persons	O	O
421	769	11	,	O	O
421	769	12	and	O	O
421	769	13	is	O	O
421	769	14	further	O	O
421	769	15	complicated	O	O
421	769	16	by	O	O
421	769	17	the	O	O
421	769	18	highly	O	O
421	769	19	respectable	O	O
421	769	20	presence	O	O
421	769	21	of	O	O
421	769	22	our	O	O
421	769	23	friend	O	O
421	769	24	,	O	O
421	769	25	Scott	O	O
421	769	26	Eccles	O	O
421	769	27	,	O	O
421	769	28	whose	O	O
421	769	29	inclusion	O	O
421	769	30	shows	O	O
421	769	31	me	O	O
421	769	32	that	O	O
421	769	33	the	O	O
421	769	34	deceased	O	O
421	769	35	Garcia	O	O
421	769	36	had	O	O
421	769	37	a	O	O
421	769	38	scheming	O	O
421	769	39	mind	O	O
421	769	40	and	O	O
421	769	41	a	O	O
421	769	42	well-developed	O	O
421	769	43	instinct	O	O
421	769	44	of	O	O
421	769	45	self-preservation	O	O
421	769	46	.	O	O
422	770	0	It	O	O
422	770	1	is	O	O
422	770	2	remarkable	O	O
422	770	3	only	O	O
422	770	4	for	O	O
422	770	5	the	O	O
422	770	6	fact	O	O
422	770	7	that	O	O
422	770	8	amid	O	O
422	770	9	a	O	O
422	770	10	perfect	O	O
422	770	11	jungle	O	O
422	770	12	of	O	O
422	770	13	possibilities	O	O
422	770	14	we	O	O
422	770	15	,	O	O
422	770	16	with	O	O
422	770	17	our	O	O
422	770	18	worthy	O	O
422	770	19	collaborator	O	O
422	770	20	,	O	O
422	770	21	the	O	O
422	770	22	inspector	O	O
422	770	23	,	O	O
422	770	24	have	O	O
422	770	25	kept	O	O
422	770	26	our	O	O
422	770	27	close	O	O
422	770	28	hold	O	O
422	770	29	on	O	O
422	770	30	the	O	O
422	770	31	essentials	O	O
422	770	32	and	O	O
422	770	33	so	O	O
422	770	34	been	O	O
422	770	35	guided	O	O
422	770	36	along	O	O
422	770	37	the	O	O
422	770	38	crooked	O	O
422	770	39	and	O	O
422	770	40	winding	O	O
422	770	41	path	O	O
422	770	42	.	O	O
423	771	0	Is	O	O
423	771	1	there	O	O
423	771	2	any	O	O
423	771	3	point	O	O
423	771	4	which	O	O
423	771	5	is	O	O
423	771	6	not	B-NEG	B-NEG
423	771	7	quite	O	O
423	771	8	clear	O	O
423	771	9	to	O	O
423	771	10	you	O	O
423	771	11	?	O	O
423	771	12	''	O	O
424	772	0	``	O	O
424	772	1	The	O	O
424	772	2	object	O	O
424	772	3	of	O	O
424	772	4	the	O	O
424	772	5	mulatto	O	O
424	772	6	cook	O	O
424	772	7	's	O	O
424	772	8	return	O	O
424	772	9	?	O	O
424	772	10	''	O	O
425	773	0	``	O	O
425	773	1	I	O	O
425	773	2	think	O	O
425	773	3	that	O	O
425	773	4	the	O	O
425	773	5	strange	O	O
425	773	6	creature	O	O
425	773	7	in	O	O
425	773	8	the	O	O
425	773	9	kitchen	O	O
425	773	10	may	O	O
425	773	11	account	O	O
425	773	12	for	O	O
425	773	13	it	O	O
425	773	14	.	O	O
426	774	0	The	O	O
426	774	1	man	O	O
426	774	2	was	O	O
426	774	3	a	O	O
426	774	4	primitive	O	O
426	774	5	savage	O	O
426	774	6	from	O	O
426	774	7	the	O	O
426	774	8	backwoods	O	O
426	774	9	of	O	O
426	774	10	San	O	O
426	774	11	Pedro	O	O
426	774	12	,	O	O
426	774	13	and	O	O
426	774	14	this	O	O
426	774	15	was	O	O
426	774	16	his	O	O
426	774	17	fetish	O	O
426	774	18	.	O	O
427	775	0	When	O	O
427	775	1	his	O	O
427	775	2	companion	O	O
427	775	3	and	O	O
427	775	4	he	O	O
427	775	5	had	O	O
427	775	6	fled	O	O
427	775	7	to	O	O
427	775	8	some	O	O
427	775	9	prearranged	O	O
427	775	10	retreat	O	O
427	775	11	--	O	O
427	775	12	already	O	O
427	775	13	occupied	O	O
427	775	14	,	O	O
427	775	15	no	O	O
427	775	16	doubt	O	O
427	775	17	by	O	O
427	775	18	a	O	O
427	775	19	confederate	O	O
427	775	20	--	O	O
427	775	21	the	O	O
427	775	22	companion	O	O
427	775	23	had	O	O
427	775	24	persuaded	O	O
427	775	25	him	O	O
427	775	26	to	O	O
427	775	27	leave	O	O
427	775	28	so	O	O
427	775	29	compromising	O	O
427	775	30	an	O	O
427	775	31	article	O	O
427	775	32	of	O	O
427	775	33	furniture	O	O
427	775	34	.	O	O
428	776	0	But	O	O
428	776	1	the	O	O
428	776	2	mulatto	O	O
428	776	3	's	O	O
428	776	4	heart	O	O
428	776	5	was	O	O
428	776	6	with	O	O
428	776	7	it	O	O
428	776	8	,	O	O
428	776	9	and	O	O
428	776	10	he	O	O
428	776	11	was	O	O
428	776	12	driven	O	O
428	776	13	back	O	O
428	776	14	to	O	O
428	776	15	it	O	O
428	776	16	next	O	O
428	776	17	day	O	O
428	776	18	,	O	O
428	776	19	when	O	O
428	776	20	,	O	O
428	776	21	on	O	O
428	776	22	reconnoitering	O	O
428	776	23	through	O	O
428	776	24	the	O	O
428	776	25	window	O	O
428	776	26	,	O	O
428	776	27	he	O	O
428	776	28	found	O	O
428	776	29	policeman	O	O
428	776	30	Walters	O	O
428	776	31	in	O	O
428	776	32	possession	O	O
428	776	33	.	O	O
429	777	0	He	O	O
429	777	1	waited	O	O
429	777	2	three	O	O
429	777	3	days	O	O
429	777	4	longer	O	O
429	777	5	,	O	O
429	777	6	and	O	O
429	777	7	then	O	O
429	777	8	his	O	O
429	777	9	piety	O	O
429	777	10	or	O	O
429	777	11	his	O	O
429	777	12	superstition	O	O
429	777	13	drove	O	O
429	777	14	him	O	O
429	777	15	to	O	O
429	777	16	try	O	O
429	777	17	once	O	O
429	777	18	more	O	O
429	777	19	.	O	O
430	778	0	Inspector	O	O
430	778	1	Baynes	O	O
430	778	2	,	O	O
430	778	3	who	O	O
430	778	4	,	O	O
430	778	5	with	O	O
430	778	6	his	O	O
430	778	7	usual	O	O
430	778	8	astuteness	O	O
430	778	9	,	O	O
430	778	10	had	O	O
430	778	11	minimized	O	O
430	778	12	the	O	O
430	778	13	incident	O	O
430	778	14	before	O	O
430	778	15	me	O	O
430	778	16	,	O	O
430	778	17	had	O	O
430	778	18	really	O	O
430	778	19	recognized	O	O
430	778	20	its	O	O
430	778	21	importance	O	O
430	778	22	and	O	O
430	778	23	had	O	O
430	778	24	left	O	O
430	778	25	a	O	O
430	778	26	trap	O	O
430	778	27	into	O	O
430	778	28	which	O	O
430	778	29	the	O	O
430	778	30	creature	O	O
430	778	31	walked	O	O
430	778	32	.	O	O
431	779	0	Any	O	O
431	779	1	other	O	O
431	779	2	point	O	O
431	779	3	,	O	O
431	779	4	Watson	O	O
431	779	5	?	O	O
431	779	6	''	O	O
432	780	0	``	O	O
432	780	1	The	O	O
432	780	2	torn	O	O
432	780	3	bird	O	O
432	780	4	,	O	O
432	780	5	the	O	O
432	780	6	pail	O	O
432	780	7	of	O	O
432	780	8	blood	O	O
432	780	9	,	O	O
432	780	10	the	O	O
432	780	11	charred	O	O
432	780	12	bones	O	O
432	780	13	,	O	O
432	780	14	all	O	O
432	780	15	the	O	O
432	780	16	mystery	O	O
432	780	17	of	O	O
432	780	18	that	O	O
432	780	19	weird	O	O
432	780	20	kitchen	O	O
432	780	21	?	O	O
432	780	22	''	O	O
433	781	0	Holmes	O	O
433	781	1	smiled	O	O
433	781	2	as	O	O
433	781	3	he	O	O
433	781	4	turned	O	O
433	781	5	up	O	O
433	781	6	an	O	O
433	781	7	entry	O	O
433	781	8	in	O	O
433	781	9	his	O	O
433	781	10	note-book	O	O
433	781	11	.	O	O
434	782	0	``	O	O
434	782	1	I	O	O
434	782	2	spent	O	O
434	782	3	a	O	O
434	782	4	morning	O	O
434	782	5	in	O	O
434	782	6	the	O	O
434	782	7	British	O	O
434	782	8	Museum	O	O
434	782	9	reading	O	O
434	782	10	up	O	O
434	782	11	on	O	O
434	782	12	that	O	O
434	782	13	and	O	O
434	782	14	other	O	O
434	782	15	points	O	O
434	782	16	.	O	O
435	783	0	Here	O	O
435	783	1	is	O	O
435	783	2	a	O	O
435	783	3	quotation	O	O
435	783	4	from	O	O
